transaction_id,date,region,country,department,product_category,product_name,customer_segment,channel,sales_rep,units_sold,unit_price,discount_pct,revenue,cost,profit,kpi_target,kpi_actual,csat_score,churn_flag,agentic_query_count,avg_query_latency_ms
3729,2024-08-06,LATAM,Chile,Marketing,Analytics Platform,MetricMind Pro,SMB,Online Self-Serve,Rep_031,20,619.52,10,11151.36,5328.86,5822.5,13595.59,10620.81,3.6,0,15,671.8
3730,2024-02-15,Europe,UK,Finance,Data Integration,FlowConnect,SMB,Direct Sales,Rep_060,12,277.7,10,2999.16,1353.6,1645.56,10976.8,9563.84,3.4,0,16,404.5
3731,2025-10-23,Europe,Netherlands,Finance,Analytics Platform,MetricMind Core,Mid-Market,Partner,Rep_050,11,764.58,0,8410.38,3391.48,5018.9,11673.52,11772.75,4.2,0,18,532.0
3732,2025-05-10,MEA,Saudi Arabia,Marketing,AI Agents,AgentQuery,SMB,Direct Sales,Rep_052,3,1214.79,0,3644.37,1340.81,2303.56,23836.2,28774.28,3.5,0,11,406.8
3733,2025-01-14,Europe,UK,Customer Success,Data Integration,PipeSync,Mid-Market,Partner,Rep_068,3,962.71,0,2888.13,1324.17,1563.96,13503.17,12575.52,2.5,0,15,148.2
3734,2023-09-12,North America,Mexico,Finance,BI Dashboards,InsightBoard,SMB,Direct Sales,Rep_035,4,573.68,0,2294.72,1136.55,1158.17,14327.3,16075.44,4.6,0,12,177.6
3735,2023-02-12,APAC,China,Customer Success,AI Agents,AutoInsight,Mid-Market,Reseller,Rep_040,18,182.89,5,3127.42,1482.78,1644.64,13974.78,10151.02,4.3,0,8,554.0
3736,2022-12-22,APAC,Japan,Sales,Data Integration,FlowConnect,Mid-Market,Direct Sales,Rep_061,6,1534.49,0,9206.94,3677.46,5529.48,10795.78,12408.04,3.4,0,13,536.9
3737,2025-06-24,MEA,Saudi Arabia,Sales,BI Dashboards,PulseView,Mid-Market,Reseller,Rep_059,3,793.81,10,2143.29,764.57,1378.72,24050.52,27488.12,3.1,1,14,661.3
3738,2024-08-01,MEA,Saudi Arabia,IT,Data Integration,FlowConnect,Mid-Market,Partner,Rep_003,19,1973.2,5,35616.26,12624.25,22992.01,12099.64,12380.0,4.8,0,16,170.5
3739,2022-03-01,Europe,Germany,Customer Success,Reporting Suite,ReportGen,Startup,Direct Sales,Rep_065,5,1270.98,0,6354.9,3202.24,3152.66,21073.91,24236.56,3.8,0,13,838.9
3740,2025-07-03,North America,USA,Operations,BI Dashboards,InsightBoard,SMB,Partner,Rep_033,10,344.47,0,3444.7,1527.77,1916.93,17373.53,14905.65,4.1,0,14,777.9
3741,2022-08-28,MEA,South Africa,IT,Data Integration,FlowConnect,Enterprise,Direct Sales,Rep_069,10,621.67,10,5595.03,2196.53,3398.5,24532.61,25712.19,4.0,0,14,390.7
3742,2024-07-21,MEA,Saudi Arabia,Sales,AI Agents,AutoInsight,Startup,Partner,Rep_010,25,833.94,0,20848.5,10156.5,10692.0,16265.8,16708.48,3.8,0,14,329.5
3743,2022-06-27,MEA,South Africa,Customer Success,Data Integration,PipeSync,Startup,Reseller,Rep_030,4,768.01,0,3072.04,1468.18,1603.86,10623.76,8207.05,4.0,0,14,784.9
3744,2025-01-26,MEA,UAE,Customer Success,Reporting Suite,SnapReport,Mid-Market,Direct Sales,Rep_010,11,798.04,20,7022.75,3828.93,3193.82,9020.21,8983.37,3.2,0,18,230.5
3745,2024-07-23,MEA,South Africa,Operations,AI Agents,AutoInsight,Startup,Direct Sales,Rep_027,20,921.79,5,17514.01,8051.33,9462.68,19607.01,13855.0,4.5,0,16,614.6
3746,2022-12-19,Europe,France,Customer Success,Reporting Suite,SnapReport,Mid-Market,Direct Sales,Rep_022,8,1042.66,0,8341.28,3563.72,4777.56,10481.28,7740.71,4.4,0,14,247.7
3747,2024-09-05,LATAM,Chile,Customer Success,Data Integration,PipeSync,SMB,Reseller,Rep_068,11,424.83,0,4673.13,1796.19,2876.94,19188.79,15843.26,3.7,0,6,246.3
3748,2023-05-02,Europe,France,IT,Reporting Suite,SnapReport,Startup,Direct Sales,Rep_012,5,295.56,10,1330.02,631.77,698.25,22345.11,20517.31,5.0,0,12,538.4
3749,2025-04-21,MEA,Saudi Arabia,Marketing,AI Agents,AgentQuery,Startup,Reseller,Rep_005,7,1372.71,0,9608.97,5319.39,4289.58,17646.27,18945.36,3.5,0,26,566.1
3750,2024-05-29,MEA,UAE,Operations,AI Agents,AutoInsight,Enterprise,Partner,Rep_004,2,352.48,0,704.96,265.74,439.22,16388.61,19379.65,4.5,1,12,275.1
3751,2025-11-05,LATAM,Chile,Customer Success,Reporting Suite,SnapReport,Enterprise,Partner,Rep_019,28,470.95,0,13186.6,6550.9,6635.7,8614.15,8775.08,4.3,0,15,493.1
3752,2025-07-01,APAC,China,Operations,Reporting Suite,ReportGen,SMB,Direct Sales,Rep_080,12,521.51,10,5632.31,2087.09,3545.22,19228.28,16240.63,4.8,0,23,369.8
3753,2025-01-09,Europe,Germany,Operations,Analytics Platform,MetricMind Core,Enterprise,Online Self-Serve,Rep_037,7,1845.96,15,10983.46,5456.08,5527.38,12170.87,12458.77,3.9,0,11,780.4
3754,2022-08-24,Europe,Netherlands,Sales,Analytics Platform,MetricMind Pro,Mid-Market,Reseller,Rep_065,11,1809.94,5,18913.87,9392.88,9520.99,8430.7,8328.0,4.7,0,26,211.1
3755,2022-09-30,North America,USA,Operations,Analytics Platform,MetricMind Pro,SMB,Partner,Rep_061,4,1852.45,0,7409.8,2922.38,4487.42,24042.85,17318.73,4.3,1,16,491.2
3756,2022-08-08,MEA,Saudi Arabia,IT,Analytics Platform,MetricMind Pro,SMB,Direct Sales,Rep_017,19,451.79,0,8584.01,5058.19,3525.82,11916.75,13653.34,4.6,0,7,929.7
3757,2023-07-26,APAC,India,Customer Success,Data Integration,FlowConnect,Enterprise,Direct Sales,Rep_037,3,1458.69,10,3938.46,2126.16,1812.3,13309.28,16874.51,4.6,0,19,773.8
3758,2023-07-12,Europe,France,Sales,Reporting Suite,ReportGen,Mid-Market,Direct Sales,Rep_040,18,825.67,20,11889.65,6648.2,5241.45,13120.28,13176.24,4.8,0,15,177.2
3759,2024-03-22,MEA,South Africa,IT,BI Dashboards,PulseView,Mid-Market,Direct Sales,Rep_020,33,1060.81,0,35006.73,12600.65,22406.08,15932.98,14473.75,4.8,0,21,503.0
3760,2024-04-05,Europe,Germany,Finance,Data Integration,PipeSync,SMB,Direct Sales,Rep_064,7,670.48,0,4693.36,2682.09,2011.27,23351.95,20944.14,4.1,0,8,445.2
3761,2022-01-24,MEA,UAE,Finance,BI Dashboards,InsightBoard,Startup,Online Self-Serve,Rep_042,24,911.34,0,21872.16,10252.68,11619.48,18768.65,22334.19,3.7,0,21,228.1
3762,2026-06-21,MEA,Saudi Arabia,Customer Success,Reporting Suite,ReportGen,Startup,Reseller,Rep_068,9,1956.56,0,17609.04,8417.55,9191.49,19513.75,21838.04,4.9,0,15,187.3
3763,2023-03-08,LATAM,Brazil,Customer Success,Data Integration,PipeSync,Mid-Market,Online Self-Serve,Rep_044,16,546.03,15,7426.01,3578.5,3847.51,8675.88,10815.25,3.7,0,21,642.0
3764,2024-03-16,LATAM,Chile,Customer Success,Analytics Platform,MetricMind Pro,Startup,Direct Sales,Rep_041,9,423.08,5,3617.33,1554.67,2062.66,10494.82,7894.13,3.5,0,11,440.4
3765,2024-01-12,MEA,UAE,Marketing,BI Dashboards,InsightBoard,Mid-Market,Reseller,Rep_069,8,1959.77,5,14894.25,8678.94,6215.31,15550.64,19428.3,2.6,0,13,795.5
3766,2026-03-18,North America,Canada,Customer Success,BI Dashboards,InsightBoard,SMB,Online Self-Serve,Rep_030,27,1980.89,0,53484.03,26647.26,26836.77,10977.48,10587.51,2.8,0,12,141.1
3767,2024-06-07,Europe,Netherlands,Finance,BI Dashboards,PulseView,Mid-Market,Online Self-Serve,Rep_061,5,694.84,0,3474.2,2061.95,1412.25,18600.35,22440.78,4.0,0,13,625.9
3768,2024-05-30,APAC,Australia,Operations,BI Dashboards,PulseView,Enterprise,Partner,Rep_047,9,456.75,0,4110.75,1998.25,2112.5,15664.23,14534.61,4.6,0,7,809.7
3769,2023-09-11,Europe,UK,Customer Success,BI Dashboards,PulseView,SMB,Direct Sales,Rep_040,12,294.45,5,3356.73,1665.64,1691.09,22532.26,23018.57,4.8,1,13,283.6
3770,2022-10-24,MEA,South Africa,Operations,BI Dashboards,InsightBoard,Startup,Direct Sales,Rep_053,29,1992.7,0,57788.3,34162.99,23625.31,15642.12,14195.38,2.8,0,11,397.2
3771,2025-04-26,MEA,Saudi Arabia,Customer Success,Analytics Platform,MetricMind Core,SMB,Direct Sales,Rep_011,9,1129.58,10,9149.6,5247.89,3901.71,22634.12,20170.31,4.6,0,18,521.4
3772,2024-11-26,APAC,China,Finance,Reporting Suite,SnapReport,SMB,Direct Sales,Rep_038,10,1161.38,0,11613.8,5164.32,6449.48,15081.5,13614.41,4.2,0,18,408.4
3773,2022-02-25,MEA,South Africa,Customer Success,AI Agents,AutoInsight,Enterprise,Direct Sales,Rep_041,3,402.99,0,1208.97,687.63,521.34,22105.8,25988.7,3.3,0,17,338.2
3774,2023-10-08,MEA,South Africa,Sales,Data Integration,FlowConnect,Mid-Market,Online Self-Serve,Rep_046,1,1475.0,0,1475.0,726.5,748.5,9574.83,6728.38,2.9,0,20,393.1
3775,2024-07-15,LATAM,Brazil,IT,Data Integration,FlowConnect,Enterprise,Partner,Rep_019,19,1056.86,0,20080.34,7229.15,12851.19,23841.19,17337.4,4.3,0,19,245.7
3776,2023-02-03,North America,USA,Customer Success,Reporting Suite,ReportGen,Mid-Market,Reseller,Rep_005,20,1591.51,0,31830.2,16251.46,15578.74,10374.9,9494.1,3.8,0,10,312.0
3777,2025-12-20,APAC,Japan,Finance,Analytics Platform,MetricMind Core,Mid-Market,Partner,Rep_014,18,499.47,0,8990.46,3365.33,5625.13,17756.7,19384.42,4.2,0,17,381.5
3778,2024-12-03,LATAM,Argentina,Sales,BI Dashboards,InsightBoard,Mid-Market,Online Self-Serve,Rep_072,10,1545.1,0,15451.0,8610.51,6840.49,12496.54,11728.24,2.7,0,9,282.5
3779,2023-11-11,MEA,Saudi Arabia,Marketing,AI Agents,AgentQuery,SMB,Direct Sales,Rep_018,1,561.76,0,561.76,249.4,312.36,16320.76,12224.78,3.8,0,13,196.6
3780,2025-08-07,LATAM,Brazil,Marketing,AI Agents,AgentQuery,Enterprise,Online Self-Serve,Rep_028,16,1939.71,15,26380.06,15091.3,11288.76,11717.9,12529.86,4.7,0,14,469.1
3781,2026-06-22,MEA,UAE,Marketing,Analytics Platform,MetricMind Pro,Mid-Market,Direct Sales,Rep_040,6,105.21,15,536.57,259.84,276.73,9796.33,9240.6,4.6,0,21,517.2
3782,2023-05-24,North America,Mexico,Finance,Analytics Platform,MetricMind Pro,Mid-Market,Partner,Rep_052,4,406.03,0,1624.12,740.94,883.18,12852.3,11099.75,4.0,0,15,237.9
3783,2024-07-27,LATAM,Chile,IT,AI Agents,AutoInsight,SMB,Partner,Rep_019,2,1186.33,0,2372.66,1294.94,1077.72,10677.63,12279.29,3.1,0,15,786.9
3784,2025-11-05,Europe,UK,IT,BI Dashboards,InsightBoard,Enterprise,Direct Sales,Rep_074,17,1430.66,0,24321.22,10786.08,13535.14,16343.47,20105.76,4.0,0,19,896.3
3785,2022-01-18,LATAM,Argentina,IT,BI Dashboards,PulseView,Enterprise,Online Self-Serve,Rep_076,5,1110.67,5,5275.68,2127.09,3148.59,13345.34,16577.46,2.8,0,17,929.9
3786,2024-07-01,North America,Canada,Finance,Data Integration,PipeSync,Enterprise,Direct Sales,Rep_044,7,1706.71,20,9557.58,4133.27,5424.31,21457.33,26139.28,4.6,0,15,635.4
3787,2022-11-10,MEA,Saudi Arabia,IT,Analytics Platform,MetricMind Core,Enterprise,Partner,Rep_044,23,1213.99,0,27921.77,15476.32,12445.45,14774.99,10951.57,3.9,0,16,362.1
3788,2022-01-18,MEA,South Africa,Operations,Data Integration,FlowConnect,Startup,Online Self-Serve,Rep_064,41,731.67,0,29998.47,15424.99,14573.48,15960.48,11341.42,4.6,0,14,508.6
3789,2022-12-13,North America,USA,Marketing,BI Dashboards,InsightBoard,SMB,Direct Sales,Rep_041,6,1998.61,0,11991.66,4781.49,7210.17,12677.85,14739.47,3.1,0,13,542.2
3790,2023-08-04,North America,Mexico,Operations,AI Agents,AgentQuery,Mid-Market,Direct Sales,Rep_063,6,222.34,0,1334.04,728.69,605.35,21587.27,16159.21,4.3,0,16,550.6
3791,2025-03-02,Europe,UK,Sales,Reporting Suite,ReportGen,Mid-Market,Partner,Rep_080,15,1397.72,15,17820.93,6839.3,10981.63,12213.04,14402.25,4.9,1,9,550.7
3792,2023-01-13,Europe,UK,Operations,BI Dashboards,PulseView,SMB,Direct Sales,Rep_066,8,853.27,0,6826.16,3465.22,3360.94,20824.21,26922.82,2.5,1,12,466.7
3793,2022-06-28,LATAM,Brazil,Finance,Data Integration,PipeSync,Mid-Market,Reseller,Rep_037,9,579.84,0,5218.56,2944.24,2274.32,10887.46,12071.4,4.6,0,18,648.5
3794,2023-01-12,North America,USA,IT,BI Dashboards,InsightBoard,Startup,Online Self-Serve,Rep_071,3,1293.71,10,3493.02,1792.99,1700.03,20697.92,23065.25,2.9,0,14,536.1
3795,2024-11-28,North America,Mexico,Marketing,Reporting Suite,SnapReport,Enterprise,Online Self-Serve,Rep_034,3,571.89,0,1715.67,948.47,767.2,11816.59,10010.92,3.4,0,12,858.8
3796,2022-07-21,MEA,South Africa,Operations,AI Agents,AutoInsight,SMB,Partner,Rep_022,1,672.5,0,672.5,392.09,280.41,21467.77,22186.09,4.4,0,15,820.3
3797,2022-08-28,MEA,UAE,IT,Analytics Platform,MetricMind Core,Enterprise,Reseller,Rep_019,3,1378.87,5,3929.78,1470.01,2459.77,20120.48,18313.81,2.7,0,11,450.1
3798,2025-09-26,APAC,Japan,Customer Success,Analytics Platform,MetricMind Core,SMB,Direct Sales,Rep_066,13,742.79,20,7725.02,3616.84,4108.18,21081.49,19880.85,4.1,0,11,517.3
3799,2025-12-31,APAC,Australia,Operations,Analytics Platform,MetricMind Pro,Enterprise,Online Self-Serve,Rep_041,2,1777.68,10,3199.82,1163.1,2036.72,20129.96,17427.9,2.7,1,10,563.8
3800,2024-10-25,MEA,UAE,IT,BI Dashboards,InsightBoard,Enterprise,Reseller,Rep_076,8,1904.29,10,13710.89,6390.19,7320.7,12842.75,14414.15,2.8,1,20,790.0
3801,2022-08-14,North America,USA,Customer Success,BI Dashboards,InsightBoard,Mid-Market,Reseller,Rep_023,16,127.48,0,2039.68,1093.98,945.7,17069.93,13115.37,3.2,0,9,402.5
3802,2023-02-05,APAC,Japan,Customer Success,Analytics Platform,MetricMind Core,Mid-Market,Reseller,Rep_017,11,1190.23,10,11783.28,6451.39,5331.89,18610.24,19991.07,3.2,0,13,705.5
3803,2022-04-27,Europe,France,Sales,AI Agents,AutoInsight,SMB,Reseller,Rep_080,4,1546.52,15,5258.17,2602.89,2655.28,24723.18,17344.53,3.4,1,11,473.8
3804,2022-09-21,Europe,Netherlands,IT,AI Agents,AutoInsight,Enterprise,Reseller,Rep_052,12,1076.8,0,12921.6,7603.84,5317.76,20911.14,23185.82,2.6,0,9,426.2
3805,2023-04-20,LATAM,Brazil,Marketing,Analytics Platform,MetricMind Pro,Mid-Market,Partner,Rep_010,22,1202.4,0,26452.8,14476.49,11976.31,15422.44,12175.28,3.5,0,16,385.9
3806,2023-12-26,North America,Canada,Operations,AI Agents,AutoInsight,Enterprise,Online Self-Serve,Rep_075,4,911.28,10,3280.61,1543.93,1736.68,13280.9,12290.6,4.6,1,16,654.3
3807,2025-11-23,LATAM,Chile,Marketing,Analytics Platform,MetricMind Core,Mid-Market,Partner,Rep_007,16,1134.86,0,18157.76,8965.65,9192.11,16910.03,14709.71,5.0,0,16,526.3
3808,2025-06-16,APAC,Japan,IT,AI Agents,AutoInsight,Mid-Market,Partner,Rep_028,2,50.01,0,100.02,46.26,53.76,11862.93,9231.23,3.8,0,17,861.4
3809,2023-04-28,MEA,South Africa,Finance,Reporting Suite,ReportGen,Startup,Online Self-Serve,Rep_056,10,1956.18,20,15649.44,6965.11,8684.33,19622.83,20517.23,3.1,0,13,391.8
3810,2022-08-18,LATAM,Chile,Finance,Data Integration,FlowConnect,Startup,Partner,Rep_078,3,1683.55,0,5050.65,2496.38,2554.27,12476.69,14188.5,2.9,0,15,476.1
3811,2022-06-16,MEA,UAE,Operations,AI Agents,AgentQuery,Mid-Market,Reseller,Rep_002,8,366.69,15,2493.49,1349.5,1143.99,12038.27,11523.8,4.1,0,12,349.5
3812,2025-05-17,APAC,China,Sales,Analytics Platform,MetricMind Pro,SMB,Partner,Rep_031,12,916.34,0,10996.08,5785.42,5210.66,9396.87,7296.02,4.9,0,19,432.1
3813,2024-04-11,APAC,Japan,Operations,BI Dashboards,PulseView,SMB,Online Self-Serve,Rep_020,17,816.24,15,11794.67,6100.02,5694.65,13989.65,10713.56,2.8,0,16,218.7
3814,2026-05-09,Europe,Netherlands,Marketing,Analytics Platform,MetricMind Core,SMB,Online Self-Serve,Rep_050,3,1069.62,0,3208.86,1683.96,1524.9,18437.47,18940.01,2.8,0,16,365.4
3815,2023-09-10,Europe,France,Operations,BI Dashboards,PulseView,SMB,Online Self-Serve,Rep_064,2,1592.4,0,3184.8,1468.2,1716.6,24946.6,17507.77,4.9,0,15,233.5
3816,2023-05-18,APAC,China,Customer Success,AI Agents,AgentQuery,Mid-Market,Reseller,Rep_007,22,582.93,5,12183.24,4815.36,7367.88,10671.78,10062.21,4.1,0,13,374.3
3817,2023-04-07,APAC,Australia,Operations,AI Agents,AgentQuery,Mid-Market,Direct Sales,Rep_037,10,1837.59,0,18375.9,7525.24,10850.66,17840.96,19616.95,3.1,0,12,757.1
3818,2025-10-16,MEA,Saudi Arabia,Marketing,AI Agents,AgentQuery,SMB,Direct Sales,Rep_001,4,971.13,0,3884.52,2113.4,1771.12,10938.19,8857.42,4.6,0,19,516.7
3819,2024-06-14,Europe,Netherlands,Operations,Analytics Platform,MetricMind Core,SMB,Direct Sales,Rep_059,14,1205.58,0,16878.12,7470.65,9407.47,13389.27,16193.6,4.7,0,7,737.5
3820,2025-07-30,APAC,Japan,Operations,BI Dashboards,PulseView,Mid-Market,Direct Sales,Rep_006,8,1186.65,20,7594.56,3772.48,3822.08,11635.04,8263.9,4.2,0,13,875.9
3821,2023-04-01,APAC,Japan,Finance,AI Agents,AgentQuery,Mid-Market,Online Self-Serve,Rep_072,7,532.5,0,3727.5,1386.75,2340.75,23589.88,26654.88,3.8,0,21,123.5
3822,2023-05-26,APAC,China,Finance,Data Integration,PipeSync,Mid-Market,Direct Sales,Rep_022,16,806.76,0,12908.16,7557.79,5350.37,13034.41,9751.8,4.6,0,10,848.1
3823,2022-05-02,North America,USA,Operations,Analytics Platform,MetricMind Pro,Enterprise,Direct Sales,Rep_056,52,1496.14,0,77799.28,29638.6,48160.68,14343.12,14521.84,2.9,0,13,522.6
3824,2023-05-01,LATAM,Brazil,Customer Success,AI Agents,AgentQuery,SMB,Direct Sales,Rep_016,15,575.93,5,8207.0,3166.29,5040.71,22247.98,28666.95,4.6,0,9,688.8
3825,2023-03-28,North America,Canada,Customer Success,Reporting Suite,SnapReport,Enterprise,Direct Sales,Rep_049,5,1655.59,5,7864.05,4336.67,3527.38,23448.94,21619.13,4.5,0,17,730.7
3826,2023-09-30,MEA,Saudi Arabia,IT,BI Dashboards,PulseView,SMB,Direct Sales,Rep_054,11,967.57,0,10643.27,3951.17,6692.1,18652.81,17265.2,2.9,1,12,913.5
3827,2023-01-30,APAC,China,Finance,Data Integration,PipeSync,Enterprise,Partner,Rep_079,12,1744.25,15,17791.35,6627.41,11163.94,8016.05,8965.37,3.6,0,21,454.0
3828,2025-01-16,Europe,UK,Sales,Analytics Platform,MetricMind Pro,Enterprise,Online Self-Serve,Rep_024,15,575.66,20,6907.92,2996.0,3911.92,16418.17,20078.08,3.0,0,17,772.4
3829,2024-05-05,Europe,Germany,Operations,BI Dashboards,InsightBoard,SMB,Reseller,Rep_011,9,524.59,5,4485.24,1747.17,2738.07,13432.68,9751.69,4.6,0,16,234.4
3830,2022-11-30,MEA,Saudi Arabia,Finance,Reporting Suite,SnapReport,Enterprise,Reseller,Rep_049,15,381.47,10,5149.84,2276.6,2873.24,20952.09,20278.85,3.4,0,13,664.4
3831,2026-02-03,APAC,Australia,Finance,Analytics Platform,MetricMind Core,Enterprise,Reseller,Rep_033,7,1667.71,0,11673.97,6712.74,4961.23,24701.22,17660.57,2.6,0,18,644.7
3832,2025-12-15,North America,Mexico,Sales,BI Dashboards,InsightBoard,Enterprise,Online Self-Serve,Rep_014,3,1665.46,5,4746.56,2573.07,2173.49,19384.88,23247.45,4.4,0,17,195.6
3833,2022-09-15,LATAM,Chile,Operations,Analytics Platform,MetricMind Core,Enterprise,Reseller,Rep_020,22,930.33,5,19443.9,9699.41,9744.49,18324.3,13405.7,3.4,0,11,666.8
3834,2024-11-25,APAC,China,IT,AI Agents,AgentQuery,Enterprise,Direct Sales,Rep_012,4,1257.82,0,5031.28,2430.94,2600.34,19406.31,19998.06,3.8,0,12,237.1
3835,2022-07-16,APAC,Australia,Marketing,Reporting Suite,ReportGen,Startup,Reseller,Rep_080,21,921.32,0,19347.72,8334.47,11013.25,19737.34,21779.51,4.9,0,20,247.2
3836,2022-10-25,North America,Canada,Sales,BI Dashboards,InsightBoard,SMB,Direct Sales,Rep_072,10,829.2,0,8292.0,4965.75,3326.25,22070.87,24631.51,2.9,0,12,600.5
3837,2026-01-26,Europe,UK,IT,Analytics Platform,MetricMind Pro,Startup,Reseller,Rep_051,6,1092.19,10,5897.83,2800.39,3097.44,16939.46,13043.59,4.2,0,18,613.4
3838,2023-03-10,LATAM,Argentina,Operations,Data Integration,FlowConnect,Enterprise,Partner,Rep_027,11,1438.14,0,15819.54,6152.49,9667.05,14441.96,18639.01,3.0,0,21,725.7
3839,2024-01-23,LATAM,Chile,Customer Success,Reporting Suite,SnapReport,Mid-Market,Direct Sales,Rep_019,9,1053.68,15,8060.65,3146.24,4914.41,19879.01,23140.54,4.5,0,12,174.3
3840,2023-07-24,Europe,Netherlands,Marketing,Analytics Platform,MetricMind Core,Mid-Market,Reseller,Rep_067,3,766.17,0,2298.51,1233.5,1065.01,22660.53,24624.14,4.5,0,18,583.0
3841,2026-02-15,North America,USA,Marketing,Data Integration,FlowConnect,SMB,Direct Sales,Rep_066,5,1856.07,20,7424.28,3066.77,4357.51,19728.76,24282.76,2.8,0,16,320.9
3842,2022-03-30,LATAM,Argentina,Operations,BI Dashboards,PulseView,Enterprise,Partner,Rep_059,6,153.39,10,828.31,456.0,372.31,16233.38,11864.05,4.0,0,21,259.9
3843,2023-09-04,LATAM,Brazil,Finance,Data Integration,FlowConnect,SMB,Reseller,Rep_045,10,203.93,0,2039.3,721.33,1317.97,21320.94,21603.18,2.6,0,18,697.8
3844,2023-05-05,MEA,Saudi Arabia,Marketing,Reporting Suite,ReportGen,SMB,Online Self-Serve,Rep_019,29,269.21,5,7416.74,3376.38,4040.36,20697.83,17094.36,3.7,0,15,594.6
3845,2024-05-13,APAC,India,Sales,Reporting Suite,SnapReport,Startup,Reseller,Rep_035,3,1487.86,0,4463.58,2034.18,2429.4,18086.39,14412.35,3.7,0,17,931.2
3846,2024-03-21,North America,Mexico,Customer Success,AI Agents,AgentQuery,Startup,Partner,Rep_068,4,1803.65,0,7214.6,3814.41,3400.19,16891.76,11877.53,4.0,0,14,304.7
3847,2023-04-29,North America,USA,Customer Success,BI Dashboards,InsightBoard,Enterprise,Partner,Rep_019,1,958.82,10,862.94,369.8,493.14,23282.58,28348.54,4.2,0,11,345.3
3848,2022-09-24,Europe,Germany,Operations,Reporting Suite,SnapReport,SMB,Direct Sales,Rep_031,20,1058.14,10,19046.52,10303.65,8742.87,14605.53,13819.34,3.3,0,9,889.8
3849,2023-01-31,LATAM,Chile,Customer Success,BI Dashboards,InsightBoard,SMB,Direct Sales,Rep_049,17,198.11,0,3367.87,1372.85,1995.02,9157.68,11392.59,3.2,0,14,477.6
3850,2025-06-01,Europe,Netherlands,Marketing,Data Integration,PipeSync,SMB,Reseller,Rep_035,6,486.11,15,2479.16,1199.07,1280.09,23966.48,28255.1,4.0,0,15,864.0
3851,2023-12-05,APAC,Japan,Finance,BI Dashboards,PulseView,Mid-Market,Partner,Rep_051,74,1801.39,0,133302.86,58067.39,75235.47,9467.15,9190.29,3.3,0,16,238.5
3852,2024-08-14,APAC,Australia,IT,AI Agents,AgentQuery,SMB,Partner,Rep_019,16,1832.63,15,24923.77,14331.83,10591.94,23978.26,30167.73,3.0,0,13,579.0
3853,2023-04-23,MEA,Saudi Arabia,Operations,AI Agents,AutoInsight,Mid-Market,Reseller,Rep_003,28,691.0,0,19348.0,9890.49,9457.51,8327.56,6456.74,4.5,0,13,306.0
3854,2024-12-08,Europe,Germany,Customer Success,Analytics Platform,MetricMind Core,Enterprise,Reseller,Rep_010,6,391.83,10,2115.88,999.2,1116.68,8443.95,8392.9,3.6,0,16,694.6
3855,2022-10-14,APAC,China,Sales,BI Dashboards,InsightBoard,SMB,Partner,Rep_076,13,978.57,0,12721.41,5885.61,6835.8,23269.16,23368.42,4.0,0,16,137.9
3856,2024-04-13,MEA,South Africa,Operations,Data Integration,FlowConnect,Mid-Market,Reseller,Rep_077,5,77.56,10,349.02,169.74,179.28,23036.42,17489.2,3.6,0,17,751.6
3857,2025-04-08,APAC,China,IT,Analytics Platform,MetricMind Pro,Mid-Market,Partner,Rep_059,4,928.76,5,3529.29,1913.84,1615.45,18074.97,21961.66,4.6,0,15,462.6
3858,2022-11-14,North America,Canada,Marketing,Analytics Platform,MetricMind Pro,Startup,Partner,Rep_022,30,170.34,10,4599.18,2522.99,2076.19,13295.48,14098.06,4.5,0,22,652.5
3859,2023-12-30,North America,Canada,IT,AI Agents,AutoInsight,Mid-Market,Online Self-Serve,Rep_001,20,89.85,0,1797.0,919.48,877.52,21067.7,22142.05,4.2,0,16,884.1
3860,2023-05-19,MEA,Saudi Arabia,Sales,BI Dashboards,InsightBoard,Enterprise,Online Self-Serve,Rep_065,10,276.28,0,2762.8,1006.39,1756.41,18258.0,20967.8,4.0,0,11,219.6
3861,2023-12-21,Europe,Netherlands,Finance,AI Agents,AutoInsight,Enterprise,Partner,Rep_024,41,1359.74,0,55749.34,19729.52,36019.82,24151.66,26382.55,2.9,0,13,196.4
3862,2022-02-09,North America,USA,Operations,BI Dashboards,PulseView,Enterprise,Reseller,Rep_045,10,1307.59,20,10460.72,5154.66,5306.06,23129.41,19778.12,4.3,0,15,542.7
